"Kernel Name","void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_nn_align4>(T1::Params)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Derivative Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7117723069e0","      IADD3 R13, P0, R13, -c[0x0][0x1d0], RZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7117723069f0","@!P3  IMAD.MOV.U32 R197, RZ, RZ, RZ","0","0","0","2664","85248","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a00","      IADD3.X R7, R17, c[0x0][0x1a4], RZ, P2, !PT","0","0","0","2664","85248","85248","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a10","      IMAD.IADD R8, R15, 0x1, R8","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a20","      LEA R13, P4, R14, R13, 0x2","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a30","      IMAD.SHL.U32 R10, R0, 0x4, RZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a40","      IADD3.X R11, R11, ~c[0x0][0x1d4], RZ, P0, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a50","      LDGSTS.E.BYPASS.LTC128B.128 P1, [R199+0x80], [R6.64]","0","0","0","2664","85248","85248","32","32","0","0","0","Global,Shared","Load,Store","128","20781","7","10404","21087","10683","0","41562","41562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a60","      R2P PR, R197, 0xf","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a70","      USHF.R.S32.HI UR16, URZ, 0x1f, UR4","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a80","      LEA.HI.X R11, R14, R11, R8, 0x2, P4","1","0","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306a90","      IADD3 R8, P4, R13, R2, RZ","2","0","2","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306aa0","      ULEA.HI UR16, UR16, UR4, URZ, 0x3","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ab0","      LOP3.LUT R10, R9, 0x4, R10, 0xf8, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ac0","      IMAD.SHL.U32 R2, R0, 0x8, RZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ad0","      LOP3.LUT R5, R0, 0xe, RZ, 0xc0, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ae0","      IMAD.X R9, R11, 0x1, R3, P4","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306af0","      ULOP3.LUT UR13, UR16, 0xfffffff8, URZ, 0xc0, !UPT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b00","      SHF.R.S32.HI R3, RZ, 0x1f, R4","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b10","      USHF.R.S32.HI UR16, URZ, 0x3, UR16","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b20","      SHF.R.U32.HI R5, RZ, 0x1, R5","1","0","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b30","      LDGSTS.E.BYPASS.LTC128B.128 P0, [R198+0xa000], [R8.64]","4","3","4","2664","85248","85248","32","32","0","0","0","Global,Shared","Load,Store","128","10656","4","0","10656","10656","0","42496","42496","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"0x711772306b40","      UIADD3 UR4, UR4, -UR13, URZ","1","0","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b50","      LEA.HI R208, R3, R4, RZ, 0x4","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b60","      IMAD.MOV.U32 R17, RZ, RZ, RZ","2","1","2","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b70","      LDGSTS.E.BYPASS.LTC128B.128 P1, [R198+0xa080], [R8.64+0x80]","2","2","2","2664","85248","85248","32","32","0","0","0","Global,Shared","Load,Store","128","10656","4","0","10656","10656","0","42624","42624","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b80","      ULEA.HI UR15, UR4, UR4, URZ, 0x1","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306b90","      IADD3 R204, P0, R8, c[0x0][0x1c8], RZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ba0","      IMAD R5, R5, 0x18, R10","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306bb0","      LDGSTS.E.BYPASS.LTC128B.128 P2, [R198+0xa100], [R8.64+0x100]","1","1","1","2664","85248","85248","32","32","0","0","0","Global,Shared","Load,Store","128","10656","4","0","10656","10656","0","42624","42624","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306bc0","      ULOP3.LUT UR14, UR15, 0xfffffffe, URZ, 0xc0, !UPT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306bd0","      LEA.HI.SX32 R208, R208, 0xfffffffe, 0x1c","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306be0","      IMAD.SHL.U32 R196, R5, 0x10, RZ","1","0","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306bf0","      LDGSTS.E.BYPASS.LTC128B.128 P3, [R198+0xa180], [R8.64+0x180]","4","4","4","2664","85248","85248","32","32","0","0","0","Global,Shared","Load,Store","128","10656","4","0","10656","10656","0","42624","42624","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c00","      UIADD3 UR14, UR4, -UR14, URZ","1","0","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c10","      IADD3.X R203, R9, c[0x0][0x1cc], RZ, P0, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c20","      USHF.R.S32.HI UR15, URZ, 0x1, UR15","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c30","      LDGDEPBAR","4","4","4","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c40","      UIMAD UR13, UR14, 0x300, UR13","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c50","      ISETP.GE.AND P0, PT, R4, 0x10, PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c60","      IMAD.MOV.U32 R16, RZ, RZ, RZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c70","      SHF.R.U32.HI R183, RZ, 0x2, R183","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c80","      CS2R R14, SRZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306c90","      LOP3.LUT R2, R2, 0x18, RZ, 0xe2, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ca0","      CS2R R12, SRZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306cb0","      ISETP.NE.AND P2, PT, R208, RZ, PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306cc0","      IADD3 R5, R5, UR13, RZ","1","1","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x711772306cd0","      USHF.L.U32 UR13, UR13, 0x4, URZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306ce0","      LOP3.LUT R151, R183, 0x8, R2, 0xf6, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306cf0","      LOP3.LUT R11, R183, 0x10, R2, 0xf6, !PT","1","1","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x711772306d00","      IMAD.SHL.U32 R5, R5, 0x10, RZ","1","0","1","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d10","      LOP3.LUT R3, R183, 0x18, R2, 0xf6, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d20","      IMAD.IADD R151, R212, 0x1, R151","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d30","      IADD3 R150, R212, R2, R183","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d40","      IMAD.IADD R2, R212, 0x1, R11","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d50","      IADD3 R202, P1, R6, c[0x0][0x1a8], RZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d60","      IMAD.IADD R3, R212, 0x1, R3","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d70","      ISETP.NE.AND P3, PT, R208, RZ, PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d80","@!P2  IMAD.MOV.U32 R197, RZ, RZ, RZ","0","0","0","2664","85248","0","32","0","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306d90","      DEPBAR.LE SB0, 0x1","0","0","0","2664","85248","85248","32","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306da0","      BAR.SYNC.DEFER_BLOCKING 0x0","112","110","112","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306db0","      IADD3.X R201, R7, c[0x0][0x1ac], RZ, P1, !PT","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306dc0","      CS2R R10, SRZ","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x711772306dd0","      LEA R150, R150, 0x6000, 0x2","0","0","0","2664","85248","85248","32","32","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
